sequence,stack_depth,count
(())()((()()()((((()))))())(())()((((((())()(()))((())()(()((((())))(()((((()(())))))))())()((((((()))())()(()(())(()))()((((()(()())(()))((()))))()))))(())()()())((((((())))))(()))((((())(()))()(((()()())(((()(((()()))))))((())))(()())()()((())()()()((()))((()(())()(()((())(((()()()((()((()))())))()))(())())(()())(((()((())(())()))())())))((()(()()(((())())(())())()))(((())))())(()()()))((((()))))((())((()))())()())(())(()((()))()))(())((())))(()())))(()((())())()(()()())()()))))()()(()()()))))()())(())()),-21,-4
()))))()))()))()))(())))()()())))(()))))()()(())((((())())(())()))))(())((())(()((()(()))((()()()((((()(((()))()()((()()())()((((()()((()(())())()()(()()(()()())))(((())(((((((())()))(())()(())((()()))()))))(())(())())())((())))))))()(()))(((()(((()))()())(()(((()()(()))(()()(((()()))())(((())()))))()))()))))()))(()()(()()))))())(()((())))()))()((()()))(()()((((()()((()(((())))((()()))()()(()()(((()))()))())())))()()((((()(())((()(()())))()((()))(()((((()))()()((((())()((()))()))(()((())))()(()()()(((())(((,-1,-2
((()()(((()())(())))))((())()(((()()()()()((())))()(())(()((()))(()(()))()((((()))()()(()(()))))(()()())()(()))((()((())((()()))))()()()(())()))))))())())))())(()))()((((((()()())()()))(())(()))()())()(()))()())(()())))()()()))))()((((()((()()()()(())((())((((())())())()()())))(((((()((((())((())()())))()()((())((())()(()))((((((()())()))())))))()))(())(())())())(()))(((()))(()(()(()(()()()(((()()()()()((()(((((()(()))(())()(()(((()()())())((()()((()()(()))()(()()(()))()()))()(())(())((())))))))(((((()()))),-9,4
(())((()))(()())()((()(()(()()((())()))))(()))()()(()((()))(((()(())(()()(((()()()()(())()(()(())()(((()()())(())()()))())((()())(()))()()(())(()()(()((()))()()())(((()()()()(())()()()(()())()(((((()(())())())()((())())()())))))(()))(())()(()((()(())()((((((((((((((((((((((((((((((((()()()()()())))()((())((())))((()())()(()(())))))))(()(())))(()(((())()))()))((()(((((()(())((())()(()()))())(((()))(()(())))()(((())(()()())(()()()())))))((()(((())(()()))())()(((())))))()))))))))))))))))))))))))))))))))))))))),45,0
()())((()))(()(((((()))(((())(()(())()()(()()()()())()()(())())))))(((())(())())()(((()(()())))()())((())()((())()))()()()))))((())))))()())()())(()))(())()(())((()())()))())((())))))((((((()))(()()()()))(())))))(())((((((()))))((())(()))))()))(((())(((((())((()(()(()((()(())()))((())(((()((()))()(((()((())(()((()))(())(()()(()))()(()))(()((((())))))()()())))(((())(()((()())))(())(())))()())((()(()(()()))()())(()))()(((())())()))()))(())(()())()()(((()()(((())()())))(()(((()))))(()())(((())((())()())()))((),-1,-2
()()(())((()))()()(()(((())())((()))))((()))()(()()()()(()()))()(()((()()(()((())))()())()))((()))(()()(((((()())()))()())()(())))()(())()(()(())(())())()(((((((()))()((()()((()))()()(()))()()))()(()()))((()()())(()))()((())()())())(()(()()(()())()(((()))(()()))())())(()))(((()()))((()(())())((()(()())()(()))(((((((((((((((((((((((((((((((((()()())()(()()))())))((())()((((()()()()())(())))())))(())()(()())((())(()))(()(((())()))()()))())((())()(())((())()())())((()))()))))(()(()()))))))))))))))))))))))))))),38,0
(()(((()())(()())(()()()())())(()()(())))(()((())()()))()(((()))))()(((())()))((()()(()()(()()))()((()))((()()))))()(((()()(())(()))((()()()()())()))(()))()()()(())()()((()()(()))()(())()()(()((())(())()))(((())(()))()())())()((()((()()()))))()(())()()(()())()(()()()()(((()))))()((())(((()))(())))()(())((())((()()(())(())(())(()()))())(((()))((()()()))())())()((((())(())()))(()()((()())(()()()()()))))()()((()((()())(()()()()())))(((())()()()(()))((()()))))((((()()))))(((()))()()()(((()()()())(()))((()())))),5,0
(((((()((())()()((()(()(()(())))())((((()()()))))(()((((()())(()((((()))()((((()))(())(((())()(()(()()))()))()(()(()))(()))((()))()(((()())))()(((()(()))))(())))(())))()))()(((((()))()()(()))()((((((())())())((()))))(((()()((())()())()))))))((()())()(())())()(())()()(()))))))((())(()((()(())((()()))())(((())()(()()))())())())())(((())(())((((()(()()))()()))()()(())((())))))())(()))())())()()()(()((()()))))(()(()(((())(()(()))())()()()))()(((()))))))()())))()))))(()()((()())(()))()((()())))(()(((()))(((((((),-21,-2
()()()()()((()(())()()))()()()()()(()()()())()(())()()(()()((()())))()()((())()(())(()((()())()))(())(()(((()))()()())(((((()()(())))((((()())(())())(()()(())())(((()))))(())()((()(((()))(((()((()(()()()(())())((())))(()))()))(()))(()))))))())())))()((())((()())))()(()()()())()()((()()))()(()())(())()(()()()())()(())((()()()))()((())()((()((()(()((())((((((((((((((((()()()())(())))))())())(()((()()(((()))((()(()())()(())()(()()))((())()()(())(()()))(())((())(())())))((()()()()((())(()))))))))))))))))))))))),24,0
()()(()(()))()(((()(()(()((())()(())))())(()(((()((()()))))()(()((())((()))()))))()((()((()((()()())(()))))))()()())))()()(((())))()(((((((()))(())))()))()())()()()()(((()()(()))))((()()(())())()((()(())))(()(()))((())(((()(((((())))))(((((((((((((((((((((((((((((((((((((((((()()()()())))((())))()()(()))())))(((()())()))()(())((((()))))))()))))(())(()((()(((()())()))))()())()()))(()()()(()()()))(())((())(()((((((())(((()))))()))(()()))))()(((()(()())())((((()()()(((())))))))))))))))))))))))))))))))))))))))),47,0
()()()((()()))(())()((())((())((()(())(()))))(()((()))))(()()((())()))((()()))(())()(()(()((((()))((((((((()))(())())()(()(()()(()(()()))())()(((())))(()())))()))(()(()()()())(((((()(((())))((((())())()()())))(()))((()))((())))((())()((()((()()()(())(())))))))))))()))))()((()))(()()())(())(())()((()((())()())))()()()(()()(()()()(()())))()(((()))(((((((())((((())(()(())(()())))(())(((((()())))))())))(()()()(((((((()))())(((()())))))((((((((((((((((()()()()()()))()()())(((()()))(()(()))))))))))))))))))))))))),26,0
())())((()((()(()()(())(((())()((())())(()(((()((()((()(()()(())()))(()))())))(()((()(()())())(()(()(()))(()())())(()(()((((()))()))(((())))(()(())((())))()(())()()()))(((()())))())())(()()()())(())))())())(()(((()((()))))((())))))))())()((())((()())))())(())((())))))))(()()))())))()((()))(((()(()(()))()(())(()((()())(()(()(())())))))())(()()()()(())(())()))())))))))(()((()))())(())()())((()(())((()))(())))()((())))()))))((()()))())(())))()())()(((()(()(((((()))(()(((())()((((((((()())(()()(()((()))((((()((,-1,-2
()((())()(((())())()))()((()(())()(()(()())))(()))((())(((((((((((((((((((((((((((((((((((((((((((((())(()()()))))(((())()(())()))(((()()))()))())()()))((()(()(()((()()))))()()))()(())((()()()(()())((((()))))((())(((())())((((()())(()())(()())(())())))())))(())))((()(()()()))))))())((((()()()))))((())))()))))(()))(((((()))))((()(())))()))))())))()()))())))(()(((()()())((())(()))))))(()()))))))(()())()()(()()))))()()(())(()()))()))())(())()())(()())()(())))()()()(())()(())()()()(())()(())(())(((()()(()))())),47,0
(()))()))(())))(()(()))())))(((()))))(((()()))))(()(())()())(())()(())))(((()()((())((()()())()((()(()((()))()()((()))()((()()(())))(())())))((()(((())))()()(((())())))(((((())((()()))))((()())((())())(()))))))())(()(()()))))))(())())((()(()())()(((())()()(())(()(((()()(()())(())(()(()())()()))())()))))())))()((()))))))((()())(((()(((()(()(()(((((()(()(()((()())(()())((())()))())())))(())))))()))((())(())()(((())))(((())())))(())))((()(()((()())(()()(()))(()()()(()(())(())()(())()()(((())(((((())(()))((((((,-2,2
(((())()(())(((())()((()(()(())(()))(()))(()())()())(()((())((()(((())))())))()()()(())())))(((()(((((((())))))((()((()())()(((()))()))))))()(((())))())((())()())))())))()((((()()(()))((((()(()((()())))()()(()())())((()))()(()((()()(()((()))(((()()((()))()()((((((((((((()))())))))))(()(()))()))))())()))(())())()((((()(()))))()()())(()(((())()))))(()()(())(((())))())((()()()())())))))())))(()(((((())(())(((()()(())))()(())()())()(()((((())))()(())((())((()()))()))())(())(()))()(()())))()(((()))((())()()))()(,-14,2
(()())(()()))()(()((()((()(())(())())()(())))()(()))()())(((())))()(()()())())((())))((((((())))))))())())()((((((())(())(()(()(()()())))(()()()(()()()))))())())()((()()))(()((((()())())(()()))())(()((()()((())()(())))))(()((((((()((()(((())())(()()()))(()()((()(((())(()())))()(()))()())())((())))())(())(((()((()(()))((()()())()(((()(()(()(())())()()))((()()))(((())()())()))))()))))))()()()))())))()((())((())(())()()((((()(((()()(())))(())((()()())())(((()(()))()((())()(()))))()))((()))))())())()))((()(((((,-2,2
(((()())))()(()()()())()()(())(()((()(()()())()()(((()((()()((())))))(((()))()(((()))))((()()))())()()))(())())(()(())()()(())))()(((()()(((()())(((())(()))(()((((((((()())))())((((((((((((((((((((((()()()()()())(())())()())((()(()))(()(()())))))())((())())()()(((())(()))())(()))(()()))()(())))())))))(()()())(()))))))())(()()(()()(()))())))()(())(())()((()((()())))())())(()()))()())()())()(()(()))(((((((()(()())))))))(())((((()))))((()())((()()(()((()()()()()((((()())())()())))(((()((((()))))))))))))))))))),34,0
((())))(()()()(((((((((())()((()()()())))(())()(()()(((((((()))))()(()))(()(()())((()(())((())())())))((((()()()))))(())(((((())(()(())(()(()))()((((((()))()(()))(((()((()()())()((()()((()))))))()))()))()(()(((())))((())))(())))))))())()()))(()((()))()()))()))())))(()))))(((((()(()())()))))))(()())(()()(()))))))(())()))())()()(((()))()))(((())()()(()((()))())()((())))()))(((((((((((()()()(())(())()))()((((())(()()(()()))()((((()(()())()))(())()((()))(())(()))))))))(((()(()))((())())))()())((()()(((())))(()),-3,-4
((()))()(())(()(((())))()()))))((())()()((())))))))())()()))()))())((((())(()))()()))((())((((()()))(()))())(((())))()())(()(((((()()((()(())()))()(((()(()(())(((()))())(())(((()()((()))))()))(()())())))()())()(()()((((()()(()(()))()))))()((((()))))))())()()(())))(())(())))())()())))))(()))())()))())))(((((()(()()()((((()()())((()()))(())()(())()))((()(()()(()()((())))(()))))()))()(()()((())))(((((((()((())))((((((()(())()()())()()((()((()())((((((())()())((())))(()())((()(((())))))(()(()((())(())())((((()(,-5,2
()())(())())))((()()()(()))(())))()(((())()(((())()())((()()))()()())()()(((()())()(())()())()()()))()))()())((()()()(()(()))())((()(((()()(((()((()(()((()))(())())))()()())()((()())()(()))))())())))(())((()()((()())))(()()))()))))()(()()()(())()))(())(())((())()()))()))))((((()(()()))(((()()()())(((()))))())()()))(()())))((((()()((()()((((()((()(())))()))()()(())))(())((((())()())())())())((((((())()))((()())((())())((()()()())((((((())()(()((()))()(()))(()))())))((((()((()()))()(()())()(()(())))(()(()))((,-1,0
()()()(()())((())(()()))(()())(()()()(())(())(())(()()))(()()(())(()())()()(()()())()(()()()())())(())(()(()))()(())()((()))(())((())())(()()(())())((())(())(())()()(()))()(()(())())((()()()))(())()(())((()()))()()(()(()))()(())()(()(()))()()(()())()(())()(()())()(()(()())()(()()))()()()()(())((()())())(()())()()()()((()()))((()()))()()(()(()()))(())()(()(()))()()((()()()())())()((()())())(())()()(()(())()()())(()())()((()()()())(()())())()((()()())()())()(())()()((()))()(())(())()((()()())(()()))((()()))(),3,0
(()()((()))((()(())))))(()(()))()(()((()()()()))))((()())))(())))(())()))()((()((()(())()))())(())())))()))((()()(()(())))((()(((())())()())))((())(()())())))())(()(()()(())()(()()()()))))))))))(()()(()()()(())()()))((()))(((()()()((()(()()()()(()()))()(()))(()(()()())(())(()))((((()(()(()))))(()))))(((()(()))(()()(())((((()(((()()))())()())()(((()((())(()()()))()))((()(())())))(((()(()()(((((((((()(()(()()()))(()())()))))()()))((())(()((())))))()))(()))))))((()())()((((()()(())))(((((((((())((()(()()()))((,-5,2
()()()()((()(()(((())))())))((()()))(())()()()()((((()(()()((()())))((()()(()())))(()((()))()())))((()()))()()))()((()))(((((()(())(())()(()(()()()()()()))))(()(((()())(()()()))))))())(((()))()(((()(()()((())(()())(())(())(()()()())(()()()())(()))()(()())()())()(()(()))(((()()())(()())))())(())()(())(())(())()))()())(())()()((()()))(((()(()())((()())))(()))()()((())()((()((()()(())))(()())(())()()))())(()))((())())(((()(()()())())((((()(()()))())))())()(()())(())(()((())()((())())((((())))()(((())))(()))))),8,0
()(((())))()()(()((()))((()))(((())((())))))((())()())((()(())))((())()()((()()(((()))(())(()(()()((((((((())))))))(((((((((()(()()()()((()(((((()(())(()(()())(())()((()))()))))))(((()))()()()()()((()()())(())())((()()(()())(()))(())()(((()))()(()))()))()())()()(()((((())))((()))))))((((((((((((((((((()()()()()()()()())()()(())(())(()())(())(()()()))))()(((()()())(()))(()))((())((())(())))))()((()()))(()(()(((()))()((()()()(()()))()(()))))(((((()()))()()()(())))()()))(()())((())))))))))))))))))))))))))))))),35,0
(((((()(())(()()((()((()()))()))((((()())(()))(())()()))()))())(((()((()))()(())(()((()((((((()))(()))())(((()()(())())(()(()(())((()()))))((())))(())))())))))())(()))()))()(()())()(())((()(((())()))())(()(()))())(()()()()))(()((()()((()()())()((((((((((())()(()))(()(()(()(((((()()((()())())()((()))())))(((()())()())))())())()((((()))())()))))))()))(()((((((((((((((((((()()()())(())))(())((()(())(()()()()()()())())()()())()())(()()(()())(()))()())))()()())((()((((((()()())(()())(())))))))))))))))))))))))))),27,0
(()()())(())()()(((())((()()(((((()()()(()((()()))))(((()))))))()()))())))(()(())())()()(()())((()(()()()(()(()()(())()((()))(())())())()))()()()(()))()()(()(()()))()()((())((((())())(())(()()(())()()(()()))())))()()(()(()))(((((((((((((((((((((((((((((((((((((((((((((((((()()())))))(((())(())(())(((()()()))(()(()()()()))))((((())(()()))()(()(()))())(()))(()))(()(()))))())()((()))))))()()(()()((()))()())((()()()())))()))(()))(()()((()()()))(()()())))))(()()()))))()))))())()()))(()((()))))))))))))))))))))))),50,0
(((()))((()(()))(())(())))))))())()()))(()(()))(()((()))()()(()()()())()()()())(()))())())))(())()))()(((((()((((()()))(((())))))((()())()(())(((()()))()()((()(()()((()))(())(()())((())(((()(((((())(()))(()))()((()()()()())((((())())((()())((())()))((((()(((()(()())()())))))((())(()())))((()()))())(((((((())()))())()()()))())((((())())))()))())(())(())))))))(()))))((()))()()))())())(((()((()())((((()()((())(()()())())))()))()))(()(((()()()()(())())()))(((((())()((((()(()(()()(()(()))()))))((())()())))))(()(,-5,-4
())((()))()()()())()())(((())))())()(()))(())()()()))))((((((())()()(()(((((())())((())()()()))())(())(()()))(((((()(())((())()())))))())))(((()(()())))(())())((((((()())(()((()))))))((()))()(((()(())())()((()())())(())())))(()()()()()())))()((()))((()))))))(((((())(()()())(()((()()())((((((())())))((((()()((()())()(()()))(())(()()(((()))())))()()))()(()())())))))))()()(((((()((())(()))(())((()))(())))))(((((())(()((())(()))()())()())(((()(())))())())))(())(()()())))(()())(()()((((((())())((()()(()()()()((),-1,0
(())))()(((()))()))())()))))(()()(((())()()()(((()(())())(())()(()()(()((()())(()(()()(()))((()))(((((())()(()))))())()()))(())(())(()()(()))(())()))))(())()))()()(()()))()())))(((()()((((()((()()((()(()))))(((())((((()(()(())((()((()()((()()()())())))(())(((())))((())))(()))))(()(((()()(()()()())))((((()))))()()))())))(()(())())())())())()()())())(()()))(())(()())((()(()()(()((()())((((()))((()())))(())()))))())()((((()))(())(())))(()((((())()((())))()(())())()((((()))))))(())((((()()((()()(((()))((()))))(,-2,0
(((()))()))()((()())((()(()())(((()(((())()())((()())))))(()(())))(((()())))))((())))(())(()))((((())(((((()))(()()()()))()(((()))(()((((()())(()())()))(((())(()(())))()())))()())))))()))())()()(())))())())())()(()(((())((((()()(((()((()))()((())))))())))(((((()())(()))()()))))((()))(((()(()(())()()))((()()()((()((()))(()))())))))()(()((()((()())((((((()(()()()((((()(())))))()()()))())(()()())()((((()))))(()(()))(()())))))())((())))(())(()))((())())()))((()(()))((((())())))(()(()(())(())())(()(()))(((())(((,-4,0
(()(()((((()(()()(()()))(()()()((())))((()()())()(()))))()(())((()()()))())))()())))()()(()))))(()))())())))()(())(()(())(()(((()())))()((()))())(()))()))()(()((())())())(()((()(())(())))))((()((()()))()))()))())))))()(((()()((()(()(((())((())()))))())(((((()(())()()())))(()()))((()(((()((()))()()(((()())))()(((()(())()(()(()))((()())()((((()(()())))()(())())(()(()(()(())(()))))()())())()()(((()())())((()(()()())))(((()))))))())((((()()()()((((())(())))((()()(((())))(()))))))())(()()))(()(()())((((())(()((),-10,-4
()))()()(((()()(((((()(())))((()(())))(()(((()(())(((((())()(()(()(((())))((((((()()()))))())))(())(()))(()((())(((())()))()(())())())(())))))()(()((()()(()((()()))((()))(())(()()((((()()((()))())()()(()((())())())(()))()()(())))))()()())))((())())()(())))(())(((((()()()(()())(()())())(()))(((())())())()))()()))))((()))(((())(()(((((((()()())()))))(()))))))()()))(())(()()))()((()(()((()())()(((())())(())()(((((()))()(())((()))(()(()))))()((()()())(())())))(())()((())())(((())()())(()(())())())((()))))(()))(,-1,2
(())(((())))(((())(())))(())()(()(())(((((()))(()(()(())(()))()())()(())(())))()((()))(())))()(((((((((((((((((((((((((((((((((((((((((((()))()))))))))())((((((()(())())((())))((((())(()(())(()(())))))()(())(((()()(()((()()))((()()()())(()())()()(())()))))()(()))(())()(()((((()))))()((()(()()()))((()())()(((()))()(()(())(()()()())()(()()()()))(()()(())(()())))()))))(())()()())((((()()()(((()))))()(()())())()((()())()(((((())))))((()))()())())())))()))))()(())))((())()(())((())()))))))))))))))))))))))))))))),44,0
()((()))(()(())()())(())()(()()()((()()(()()))))()(())(())()()(())(((((((()((((((()))((()((()()(()()(())())((((())))()())()((()))))(((())((((()))())()(((())((()(((()()((())(()(((()))()()))(()()(()()()((()(())((())((()((()())()((()))()()(()))())(())()))(())()()()((()(((((((((((()()()()()()()()()()()()()()()()()()()))))()(())((((())(()())()))(()()))(())())(()))(()(()()(())()))(())((()()()())(()()))()(((()(()))()()()()(()((()())())(()))(()()(()))))(())))((((((())()))))))()()))(()))))))))))))))))))))))))))))))),42,0
