sequence,stack_depth,count
()))((()(()()(())()()))((()()())(((()()))())(())())((()())(())((,-1,2
()()()(((())(())))(()()((()))()())()(((((())(()()))()())))()()(),6,0
()(((((()(())()(()()))(()((()()()))(((()()))(()((()(())))))))))),11,0
(()))(())())()()(())))()))))())()))(()()())))))))())())()()))))(,-2,-22
(())()()()(((())))((())()(())()(()))(())()()()()(())()(()()(())),4,0
(()()(()())(()())(()()()((()((()(()))))(()()))(())(())))())(()(),-8,0
()()(())(())((((())(((())))((()(()))())()())))(()()(()()((())))),7,0
()(()))))))()))()(()((()(((()(()()()()()(()()())())))))())()((((,-2,-2
(((()((((())(())(()((()))(((())()()(())((()))()))(()((()(((()(((,-16,16
()()(()((()))(())(()()()))()()()()()(()(()()()(()))()(()()()))(),4,0
())()(()(((()()))()(()(((()()())(((()))()))(((()())()))))))()()(,-1,0
(((())(((((()((((((())(())(())))()))))(((((())))())()((()())))((,-14,8
()))(())((()()()()())())()((((())())()))(()((((())()((()))))()((,-1,2
(()()((()((((())((()(())))()(()(((())))(((()()(())))(()))))))))),12,0
(((())()(((())()(())(()())(((()((())())())))()((((())(())))))))),10,0
((())())((()(()(((())))))())(())()()(())()(()())()(()())(()(())),7,0
((()((((()))())()((()()())))(()(()()((((())((())()(()(()())())((,-11,10
()((()((()))()()()((()()))))())))))(()())())()))(((())())))(())),-5,-10
()()(()()())(())((()(())()))()((()(((((()(()()())()((()))))))))),10,0
())((()())))))(()()(())))))(()())()()(()(((()))()))(()()()()))(),-1,-8
(((((((()())(((()((()(((((()(()))()())))(()()))(()())))))))))))),18,0
()())((()((())())))()))(()(())()()(()))))())))()(()))))()(()((((,-1,-6
()()(())(()()((((())(()()(((())(()((())()())))(((())))))())))()),11,0
()(())()((()(())((()())()())))((())())(()())()(())()(())()((())),5,0
()()((((())()))))(())()((())(()())))(()))()()())(()))()(((()(()(,-5,0
((()))(())(())())()))(())())))(((())(()(()))))()()))()(())))()((,-3,-8
(())(()())(())()()()()()()()()()()()()(((())((()((())())()())))),7,0
(()()()(((((()((()(((((()))()((()()())())(()()(()())(((()((())((,-18,18
()())))))()(((())))()()((())))))((())))((()(())()()(()())))))))),-1,-14
()(()())(())())))(()())))())((())()(()(((()(((())())((())))(()((,-2,2
()()()()()()((((()()((((())(((((()(()(()())))())))(())())))))))),15,0
((((((()())()(((()))(()())))))))()(()((()(()(())()))((()))))()(),9,0
(())()()((((())((()))()))((()((()))(())(())())))()()((()())(())),6,0
((((()(()())(())()))))()))))))()())((()()()(((())()(((()))())()),-6,-4
(())((()(())()))()()((()(((())((())(()(((())()((((())))))))))))),13,0
()(((()(()(())))(()))()())()((()))()()()((()())(())((())))()(()),6,0
((()()))(())((((((((((()())(())(())())))))))))(()()((()()()()))),11,0
()()((()((((()))(()()()())))))((()))()((((()()))))(())()()((())),7,0
(((())))()()()(())(()()())(())()((((()((()())((()(()(()))))))))),10,0
((((()))(()))()(((((()((())())))((())()(()()(()))))())))()())))(,-9,-2
(())()((()))()()()()(()(((((()()))))))()(((((((()()(()())))))))),9,0
((())()((())(()))())()()(()(((()()(())()))))()(())(())(())((())),6,0
((((()())())())))))((()))))(()())))()())(()((()()))))((((()()()),-5,-6
()(()()((()())())())()()(((()()))(())))()()()(()())((())((((((((,-4,8
(()()))()((()())())(()()()))))))())((()))(()(())))(()())())((()(,-2,-6
(((()((((()())()))()()()(((()((()))(())))()()(()(())()))))()())),10,0
((())(()))(((()()(()))())())(())()(((())))((()()()((((()))())))),7,0
(()))))((((()((())(()))))(()(()()()(())(()()))(()()()())())(()((,-2,2
()()(((()()(((())))((()())(())(()()()()())))((((((()()())))))))),9,0
()(()(())((()())))(()())(()()((()()()))()())()((()()()))()(())(),4,0
(()(()))(()(())((())))()()(()((()()((()(()(((())())()()()))))))),10,0
(((()))(()())())()()(()((((())())(()()()))))(())()()((((()())))),6,0
()((((((()())())(((()((())()()(()()()((()()()((())))))))())))))),14,0
((())(())(()(())))()(((((())))))())))))())())()())()(()()(((())(,-6,-4
()(((())((()))((()()(((()())()((())()))))(())(()(((((()))))))))),10,0
()()()()(()())()(()()(()((()))((())((()))((()(()()()()(()))))))),8,0
(()((()())()())(())()((()))(((()))(()))))))))()))(((()()(()())((,-5,-2
()(()(()(((()))()(()((((())))(((())((((()())()(()()()))))))))))),12,0
(())(()((()())((()(()()))((()))(()(()))(()((((()))()((())))))))),9,0
((()))()()((((()((()()))))())(((()(()((()()))))))())(())()(())(),8,0
(((((()(()))()))()))())))))()))()))))()())(()()))()))(())())(()),-7,-16
((())))))))))())))()(((())))(()))())()(()()(()()))))))))())()()(,-3,-18
()(()())))((()()))))(()))((()))(()((()((())))()))(())(((()())()(,-2,-2
()()((()(()))(((()))))(())((()((())())(((()()((((())))())()))))),10,0
()))()))()))))(()))))()))))()))))(())))())()((((((()(())())(())(,-1,-16
(())(())(())()((()(())((()))))(())()()(((()()()((((((()))))))))),10,0
())()))))(()()))(()()(((()(()())()(((())))(((()()()))((((())()(),-1,2
()()())(((((()))()((((())))(((((())())))()()))())(())(()()()))(),-1,0
((()()))(()((())()()))(()(())((()(()(()))))(()(()))(((((())))))),7,0
()()()(())()(()(())())()()((()))()()((())()((())))()()(()()(())),4,0
()(((((()((((()(()(()()()(()((()((()()()())(())))()))))))))))))),17,0
()()(())()((()(()()()))())(((())))(())()()(())()()()()(((()()))),4,0
())))))(())()(())(())()((((()())()()))()(()(()()()))))))()()))(),-1,-10
()()()()()()()((()()(())))(()()(())()())()(())((()()))(()(())()),4,0
()()()()))(((((((()))(((((()))()()))))(())((((()((()((())(())))),-1,6
((())))))(()(()))()(((())()()(((()(())())()()))((()(()((())(())),-3,2
()((()(())()))(((()())())(((())(((()()(((()((()))()()()))))))))),12,0
()()()(()()((()())(((()()()())))))(())(()())()((()))(()())((())),6,0
((()(()()()(((()))()())())))(())(()))())(((())()(()()))((((())(),-7,2
(()())(())()()(()())()()()()((())(()))((()()(())()((()()))))()(),5,0
(())((()((()((()(()))((())()()((()()())))())((())((())(()(())((),-9,8
((()(()()(((())((())())(()(((()((())(()))))())(()))(()(((()((()),-12,10
())))())))(((()())))((()(())(()()(((((()(()()())))))(())()()(()),-1,-2
((()))((((()(())()(()())(())))(()()((()())))))()(()())()()(()()),6,0
(()()(()()))()((()(((()()(()(())))))(()))(()()()))()()((())(())),8,0
()))()(()))())(()()()()))(((())))))()))(((((())()((()(()))())((),-1,-4
())((((((()()())(()(()((((()()))))(()))(()())))()(()(()())(())(),-1,4
(()(())(())()(())))()((()((())))())()())()(()())(()()))))))((()(,-3,-4
((((((((()))())()))))((()((()))))(()(()()()))()))))(())))()))((),-9,-6
(()())))()))(())(())()))(((()))()(()())()((((()))))((((()())(()(,-2,0
()))())()((())))(()))))(((())(())())((((()(())()))((()()())()()),-1,-4
((())())()(())(())()()()(())()()((())()()()()(()((())))()())(()),5,0
(((()(())())(())))()(())(())(())()((())((())(()())(()))())()(()),5,0
()(())((((()()()(()(((()))))()((()(())()()(()(()()((())))))))))),11,0
()()()()()()()((())((())(()())))()()((((()())())))()()()(((()))),5,0
(())((())()(()(())()())(()()))()))()(())())(())((((()((())))(()(,-4,2
()(())))((()()()()(()()()()((()((()(())))()(()))))(((((())((())(,-2,6
()))())))()())()))))()(()((((((()(()()(((())()()())))((((()))(((,-1,2
((()))()()()(()(()()(())()()))((()()())(()))(())()()(()(((())))),5,0
()(()(((((()))()(())()())))())()()((()))()((()((()()()))()())()),7,0
()((()))((()())))())(())))((((()()())(()))))()((((()(()(()())((),-3,2
((()())())()(())()()((((()(((()))()()(()()))()((()(((()))))))))),10,0
()()()()()()((()((()()()))))()((())((()(()(()))()()))()()((()))),6,0
()(((()()()))(()()((()(())(()))))()(()()))()(()())()(((((()))))),6,0
()()(()())(()())()(()()(()(((())()))()))()()(((()((()())()())))),6,0
()((()()(((()()(()()))))(()(()()(()()()(()))(())()())(())))(())),7,0
()()(((()((())))((())(((())(()()))(((((()(())(())))())))))(()))),11,0
()()(()((()(()()))(())(()(())()(((())()))()(()()(((())))(()))))),8,0
((())()())()(((()()(()(((()))((())((())())()()(())()())))()()))),9,0
()()(())(((()((()((())))(((()())()()((((()))(()(())(())))))))))),11,0
())()()()(((())()((((()))((((()))))()())(((((((())())((())(()()),-1,8
((((((((()((((())()()()())()()()()))((((((())()()()))))))))))))),15,0
(((())()))(()(()))(()()())(())()(())()(())((()()))((()))()((())),4,0
()))((()))(())(()))((((()())()))()(()())()()(((()()))))()())())),-1,-6
()))(()()())((()((()()(()))(()(((())))((())())())()))))()(())((),-1,-2
()(((((()(()(()(())()(())(()))()()()((()(((()((())())))))))))))),14,0
(()((()()(()((((()(()))))(())())(()(())((((()))()(())()))(())))),-10,2
((()(()(()())))()())(()(()())())))()(())))()()((())(()(((((())((,-5,4
()()()()(((()))(())(()())(()))()()((()))()()((()())()(()()())()),4,0
((((((())))))()(((()(())((()()((()(()())(((((()(())()))(()())))(,-15,10
()((()))((()(((()()(())((())((()()())(()())())(((())))())()))))),10,0
())))()(())(()()(()((()()(())))(()((()())))((()()(((()(()((()()(,-1,8
()(()((()((()))()()()()(()(((()()()(((((((((()())))))))))))))))),17,0
((())(())()(()()))((()))(())(())))()))())(((()))(()))(()((()(((),-3,0
(((((()((())(()())(()((()()((()()())((())(((((((())(()(()))()))),-20,14
(((()())())()()()(((()(())((()(((())())((((((()())())))))))))))),14,0
((())(())(((()((())()(((((()(())))(()))))()()(()()(())))(((((((),-12,10
((()))()((((()))((())())))(()())(())()()()(((()(())()())))(())(),5,0
(((()())(()))))())(())((())()()(((())())))))))())(((())))))((((),-4,-6
()()((((()))())()((()()))()(((((()(())()(()))))))(()((((())))))),8,0
()))()))))))(()(()))(()))()))))())(((((((()))()))((()))()())())(,-1,-12
()(()())(())(())()()(())()()(())(()()((())((()))))(())()(()(())),5,0
())))))((())())(()(()())()((()()()(())()(((()))()())(()()()(())),-1,-2
(()()())(((()(((()()(()((())()())((((((((()))()(())))))))))))))),16,0
()))))(()()()())())()))()()(()))(()(()()()))))))()((()()))()()((,-1,-10
(()()()(((()())()((())((()(()))()()())((((()))(())()()(()())))(),-9,4
()(())()(()()()())(())(((()()())(()()())()(()(()((((()())))))))),9,0
(()))())((((((()))((()))()))())()()))((((()())()(()))()()(((())),-2,0
((())())()()(((()()(()))()(((((((((()(()()()))(((()))))))))))))),14,0
(()(()))(()((((()((((())))(())(()))())((()(())))())(()((())))))),10,0
(())()))(()))))(())))))))))((()(()()()(()))))))())()))))(((()(((,-2,-14
())())))))()())()()(((()(())(()))((())))(((()()(()()((()((()(()(,-1,4
()()((()(((()(()()()(()())(()())()()))(((()()(((())))((((((((()),-16,14
()()()()()(((((()(())))))()(((()(())(((((((()()(()())))))))))))),13,0
((((()))())())()()(((((()())()((()))((())))))()(()((()(())))))(),7,0
()((())(())((()(()())()()()))(()))(())()()()()()(()())()(()())(),5,0
((()(((())(()(())())))))()()((()))()(((())()((())((())())()))()),7,0
()())((((((())(((()(((()(()())())((((()((())()()(()()()())((()(),-1,16
()()()()((())())()()()(()(())()()(())()(((()))(()())))((()(()))),5,0
(()()))(())()(())())))(()))))(()))(()))((())))(((()()()())(()(((,-2,-4
()()(())(()(()()(())(())))(())(((()))(())())((()()(()()()(())))),5,0
()()((()((())(()())()(()))()))(())(()())()()(())(())()(()(()())),5,0
()(()))()(())()))(()))(()(((()(())()())(()(()()(((()))((((()))((,-2,6
()()()((()(())(())((()())(())((()())))()())()((()((((()()))))))),8,0
((())()))(((()(()(((()))))))()(())))(())(()()))()(((((()((()()(),-3,4
(())((()(()))((((())))()((((()()(((())))))(((((())()()())))))))),10,0
(()))()())((()((((()()())(())(((())(((()))()()))()()())))((()()),-2,2
()((())((((((()()())(()()))(())()()))(((((((((((())))))))))))))),15,0
(()))())())(()(((((()((((()(()))()))()(()()())((()()()))))())()),-2,0
((((())((()))()(((()()(())()((()))((((((())()))((()))()))))))))),13,0
()((((()())(((()))))))()(())()((()()))(((()()()((((()(())))))))),9,0
((())())(())()((()((())(()))((((((()()(()()())((((())(()(()()()),-14,12
()()()((()))(((((((())()())(((()((()()()(()(()((())))))))))))))),15,0
())(((())())((()()))))))))(()(()))()))(()()())))(()(())((()()((),-1,-6
(()(((((())))))(())(()))(()())()()()()(((()(())))((((()))(())))),7,0
()()()()((((((()((((((()()()))(()))()(((())))))()()))()(())))))),13,0
()()))))(()))()))))()()())))(()()))))((())))()))()(())()))()()(),-1,-20
()(()()()()()()())(())()(())()(()(()))()()((()))(())()(())()(()),3,0
())()())()(((((((()(((())()()()))((())(())))))(())())))()()())((,-1,0
((()))(()(((())()(()()((()((()()(()))))()))(((()))()))))(()())(),10,0
()(()((())(()))())(()((()())((()()))((((())((((((()()))))))))))),12,0
()))()(()))(((()()))((()))())(((())())))())()))()))()())((())()),-1,-10
()()()()(((((()())))())(((()()))))())((((())(()))()())()()))()(),-6,-2
(()))))))))()()()(()))())((()()))()(()()((()())())(())())(()())(,-2,-8
()()((())())()(((()))(((())())())()((()((())())((())(())(()))))),6,0
(()()(((((())))(()())())(())))(((()(((((())()))(()))()))(()()()),-9,2
(((()()())(()(()((()()()()()()())())()(()((()(()()(())())))))))),10,0
()(()(()((())(()(())()))))()()(())()((()()()()))))()()(()()(())(,-6,0
((()))()()()((()))(())((((()()()((())(()()()()(()((()()))))))))),10,0
(())(((((()(()()())()))()()(()))()()))((((()())(()((()()))())))(,-7,2
(()()(())))((((()))))()))()))(((()))(()(((((()())))())(()(()))(),-3,-2
())(()()()))()))))))((((((()(())(()())(()))))))())(()())))((())(,-1,-8
()()(())((()()()(()(()())((())))()))((()()(()())()()()))()))(()),-6,-2
(()()(()))()(()(()(()(()))))()((()()((()()(()))(()()(())))(()))),6,0
(())(()())(((((((((()()))()(((((())()))))((())))((((())))))))))),13,0
()(()((())))()()(()(()((())()))()(())(((()(())())()()((())())))),6,0
())((()))))((())))(((((()())))))(()(())())()))))()((((()))))())(,-1,-8
()()(()(()(((()()())()(())(()))()))())()()()((()(()(((()())))))),7,0
(())(())(()()(()))))()()()(((()(((((())()((()(()))((()((((())))),-3,8
((((())))()())()((())(((())(((((((((()())(()))((()())))))))))))),13,0
()((((()))))()()(((()))())((()))((()()()())((())((()(()(())))))),7,0
(((())((((()()((()()(((()())()))(())()()((())()()())(())())))()(,-12,6
((((()))))))())()))()())))(()((((())(()))))(())())))(())((()((((,-5,-4
())(((()()())))(()))(()))(()(()(())(((())()))()()(()()(())(())((,-1,2
()((())((((()(()()))(((()(())()((()()(()())()))(()()))(()))))))),11,0
(())))))((()((())))))(((())())()()()))((()()))()())()(((())))))(,-2,-8
(()((())()()())))(()())()()))))(((()(()()))())())()(((()()()(((),-4,0
()(())((((())()))()(((())()()(()))(()))(()(())))()(()(()(()))()),5,0
(())()()()()(()(()))()()(())(()())(()(((()(((((((()()))))))))))),12,0
(())(((()(())())(((((()))()(()))))())())()()((()))(()())()(())(),8,0
((())((((())(())(())))())()())))(()))()()()(()))((()())()(((())(,-6,0
()((((()())(((()))((()(())(())()(()()((((()((()(())))))))))))))),15,0
()(()()())(())()((())(((((())()())((()(()))())())))())(((()()))),8,0
(())())()(())()))))((()))()))))())()(((())()(()())(())()(()))(((,-2,-6
((()(((((((()()()(())()))()))))))(()))(()(((()(()(((()()))(((()(,-11,10
()()()()()(())()()(())()((())((())))()(())(((()((()(()))()())))),7,0
()()()((()())()(())()(()(())))()((()(((()(())((())()()))()())))),8,0
((()((())(((()()((())(((()(()))(()))))(()(())(()((()))((()))()(),-12,8
(()())(()))())))((()))((((()((((()(()(())()))))((())(()((())))(),-2,2
()(())))((((()(()())(()))))()))()()())((()())()((((())()(((((()(,-2,6
(()(()))(((())(()))))())(())(((())((((((()(()(()()()))())))()()),-4,2
(((()((((()())))()))()))()((((())()(())(((()())(())()()(())))))),8,0
()(())()(()())()(()(()))((()((()(()))())))()()((())()()(())(())),6,0
()((()(()())()))((()(())(())(()())(((((((())(()))((())())))))))),10,0
((())()((()())(())((((()()()()()()(()()()()(())))))))(((((((()(),-9,8
())())(())()((())(((((())((((((())()(()))((()()((())(())(((()()),-1,12
())()))))((()(()()()()(()))(()(()(()(())()())(((()(((()(()())((),-1,6
()(())(()())()()()(()())()((()))(()())((((()(((()()()()))()))))),8,0
())))((((((()(())())))()))(()())()(()()(((()())(()((((((()(()((),-1,10
())())())(((((((()))(()((()()()()()))()(()((())(())))()(((()(()),-1,6
((()))((())((())(()(())()()((()()(((((()))())))))()((()()))))))),-11,-2
((()(((())()))))(()(()(())())())(()(()())((((()()(()))))))()()(),7,0
(()())((()(())((())()()(()))())(())((((())))()())(())()())()(()),6,0
()((()((((())((())()()()))()()()((((((())(())))()()((()))))))))),11,0
()(())(())()(())((()())())()()()(((()())))()()()()((())(()(()))),4,0
()(())()(((()(()(()))(())(((())()))(((()))(()))())(()))()())(()),7,0
(())())()(((((())()())((()()((()))))(()(()((((((())()))())))(((),-2,6
()()(()((()))()()))))()((((()()(()(()(())()()(()))()(()(()))))((,-4,2
()(()(((((()())))()())(((()()))(((()()))((((()()(()()()(((((()(),-15,14
(()(((())()((()((())))())(()((((())))(()(())))())(((()(()))))))),9,0
(()(())((((()(())())))(()(())((())((()()((())))))((((()()))))))),9,0
(()(((())))))))(())()()(((())())(((()((()())))))))()))((())())(),-5,-6
()))))))((()))((())()()())(())(())(())()())(()))))))))))))()))((,-1,-18
()()))(())(((((()(((()()((())(())(()(())((()()((())(((()))()(((),-1,14
()(())(()(()()()(())((((())))(()()(((((()(())(((()())))))))))))),13,0
()()()()()()()()()()((())(((()((()((()()())()(()()))))()()())))),9,0
()(((())))()(())()(((((()((()(())(()()(((())()))))(())()))())))),12,0
()()(())()(((()())))(()())(()(((()))())(((()))()()))()()()((())),5,0
()(((()((((()()(((())))))())((())))())((()(()()()))())))((()())),11,0
(()((((((()(()())()()((((()())))()((()((()(()))))()(()()))(())((,-14,10
(((())(((((()()())())))(()))(()())))((())())(())(((()()(()())))),8,0
())))(()((((()((())()))(())((())(()(((()(())()((((()()(((()(()((,-1,16
()(()((((((())()(()((((((())()((()())))((()(()(()))))))))))))))),16,0
((()))(())))()(()())))))((((())))))))())())(()()((())))()())())),-3,-14
()(())(())((()(((())((()(((()()((()(())()()((()())())))))))))))),14,0
((())((((()()()))()()((()()()(()())(((()())((((((()))))))))))))),14,0
(())()()()))(((())((((()(()())((((())(((()))())))()))()))((((((),-2,6
()(((())((()()))((()(()()))(((()))))((()(((())()()()))))())())(),8,0
(((((()()(())(()((((((()))(())))))))())()(()()((((()))))()(((()),-13,6
(()(((((())())))))()()()()()(((())))(())()()(((((()))))())(()()),7,0
()((()))(())()(())((()))()(())((()(()((())()(())))))()()()(()()),6,0
()((()(())(()())(()))()((())((()))))()((((())))(())()))()()))(((,-5,0
()()))((())(((()()()())(((()()()(()()()(())())((())))())())))()),-1,-2
()((()()()((()))(()(()((()()))))()))(((()()()())()())))))))(())(,-7,-4
()()(())((((()))())((()((((()((((()())(()))()())))))))(()))(())),12,0
(())))(()())(()))((()()()()(((((()())()(()(()())())(()))))(()))(,-2,0
()()((())((()((((())))))((()((()))(()))()(((())))))(())()())(()),8,0
(()()()()())(()(()()))(((()()())((())()()())()))()()((())(()())),5,0
(()())((((()((()()(((((()()()()(()((()(())))())(((())))))))))()),-16,4
((((((((())())))))(()))(())))))())(()(()((()(())((()))))))())()),-9,-6
()))()()()()()())((())))))(((((((()()))(()(()((()))(()))(((((((),-1,6
()(((()()))())((()((((())()))))(()))()(())()()(((()(()))))(())(),7,0
()((()))(()(((()))()()()()))()((()())((()((((((((()()))))))))))),12,0
((((())())))(((()()(()(((()()))((()(())))(())(()())()((()))))))),9,0
()(())(()())()((()((((((((()(())()))()))())(())((())(()()))))))),12,0
()()(()())((((()))()((())))(((((()(()))(()(())())()))()((()))))),8,0
(()())()(()(()))()()()()()()(((()(()())())(()())()))()()()()()(),5,0
((()((()(()((()()()((()()())))(())(()()(()(((()()(())))))))))))),13,0
())(((()(()()())()())))))())))()(()(()())())))(()(()((()(())((((,-1,0
()()())()())))((())()()(()))())(()()))()((()())()(()()()(((()))(,-1,-2
