sequence,stack_depth,count
((())((((()())(()(())))))((()()()()()))()())(())(())()(()())(()(((()))()))((())((()()((((((()((((()(())()((()((())()(())()()(((())(((()))()()(()))))))((()())))()())())()))()))())(())))))((())()))(()(()((()())()))(((())(())))((())((()()())(()()())()))((())(((((())))()))(())((()()((()())(()))))(()()(())((((((((()((((()))())(()))((((((((()()((())))((()()))()((())()(((((((((((((((((()()()()()()()()()()))(())()())()))(((()()((()())()))))()))(((())())))))()(()(((()))(()((()(((()))))))))))))))))))))))))))))))))))),38,0
())))()(())(()))))(()((((()()((((()(()(())()))())()(())())()))(()()((()(()))((())))()((())()))()(((()())))()()(()(()))()(())))()))(((()(()(((((())()()())()(()()(((((())())))()())())))(()()())))()))(((((())))((())())(((((((((()((()()(((())()()((((()(((())(((()(())(()((()))(()())(((()()((()()))((((()(()()())(()()())))()(()))(((()(((())()(((()))(()()()(())(((()())))()(((()((((((()((()))((()((()))(()()(()(()((())()(())())(()))(()()(())))()()()(()))))(()((()((((())(()()((((()))((()((((()(((((())(()((()))()(()()(,-1,62
())()()))((())))()((())))(((()((()))((()(()())(()))))(()))()))())()((()))())()(())())()()))(())))(())())()())))()))((())))))))())())))((()))((()))(())))()(((()())))((())(()()((())(())))()((())))))(()()()(()))())())())()(()))))((()((((((()(())))((())(((((())()()())))()()((()(())))))))))(()())(()(()((()))())(((((())))))))()()((((())))(((())(()())))(()))())))))))()))((())(((())(((()(()(((())(()))(((())()(()()()())()))))()((()(()())()((((((())((()()))))(())()))())(()))())()(()))))()()))())(()((()()))(()())()))(,-1,-46
()))(()()))((()(()))()(()()))))))()(()((()()()))))(()()))(((((((((()()(((()()((())(((())(()(((())))))()(())(())))((())))((()))()((())))((((()(((()))()))))())()())))())((()(())(()())(()))((()()(()()((((()((()(()))())((()()()((())())((((()((()()))((()()()))))(((((((())()()(((())())())()))))()((())((((())(())(())(((((())))()(()(((()((((((()(()(()()))((()))(())((()()))())()))))(((())()(()))))))()((((((()()))()(((((()(()((((((()(()())()())()()())(())((()()((())())())(((()))(()((((()()()((())((()()()(((())(((())),-1,46
()((()))(()())()()(()(())(((((((()))()))(())()(())))))()(())()()()()(())(((((())())))(()))()(((((((()((())())()(()()())())))())())))(()(())(()))(())(())()(())((()(())(()()()()()()())(()()))((((()))())()))()()(())(()()(()))(())()()()((()))()()(()()()())()(())()()((())()(()()(()())()))()(())()(())(())()(())(())()()(())()()(()()()())(()()(())(()))()()((()((()(()())))(((()())))))(((())())(())(()()(()()()))((())((()((((((((((((((((((((((((((((((((((((((((((()())))))()()))()))))))))))))))))))))))))))))))))))))))),47,0
()(()(((()(()()(((())))()((()()))()))()((((()))))(()()()()())((()())())(()))))()))))))))(())))(((((()))))))(()))())(())))()(())(()())))(()))()(()(()()())())()()()))((()(()()()))()((())))()())))(()))())()(()()))(()))(()))))))()))()((())))())((())))((()()(((()))()))))())())()()(()()(((()()))))(()((()))()(((()((()(((()))()()))))(()()))())))))()))))))(((()(())(((()(()())()())()()(()())((()))(())))(()))((()))(()))(())())))()())))((())())))()))()()()((()())())))()((((()())((((()))()((((()()((()(((()()(())))((()((,-9,-44
((())((()(()()(()())()()))((()((()()(()((()))(((()))()())(())(()))()(()((((())((()()()))(((()))(())(()((()(()((()))((()(()))(())()((()()(()()()()))()))(()))(()))())((())()()((())(()))))((((((((()(()(()(())))()(()))))(((())()())()()))))(((((()())((()(((()(()()()()((()(((((()(()()(()()()))))(()))()())))(()()((())()(()))()))()())))(()))))((())())(()()(()((())))())))))()()))))((())()))(((()((())((((((((())(()(((())(())))()((()(())))((()()((((()())))())(())()()))()((((()()))())(((()(()(()(()(((()(((((((((()()()(,-40,40
()()((()))()()(())()()(()())(()())()()((())(((()()(()()())()((((()))()((()()((((()))((()(()(()))()()(()()(())(())(())(())))((()))()()(())))(((())(())()(()((()())()())))()))())()(())))(()(())()())))(()((()))()))((((())(()(((())(((())()(()))((((())(()()(())))))((())))()()(((())))))((()())()))(()(()))()))())()))()()()()()()()()(()())()(())()()()()()()(()())(()())(()())(())()()(((()(())((()(()()()(())())(())(((((())(((((()()()()()())(())(())()))()(())(()())()))))))))((())())(((((())))(()()((())(())))()())())))),15,0
((())))())))()()()()(((())(()()()()))())()()()))((()))(()))(()()(()(((())()()(()((((())((())())))))))()))(()((()((())))(()((()))))()()((((()((())()(()(()(())())(()((()(()()())))(())())(()()(()())))))))))))(((()()())()(())))())(((()())(()))))()((())()()(())))))()()()((((((()(())(()()(())(())(())))((())((())(()((())()(((((())((()())))())))(())()))))()()()((((()))()())()))()()()())))(())(())(()(()))))())())(())()))))())())))())())()))())(())()()))))))(((()(()))()()(())))()()(()(()))(()((())))())(()))))))()()(),-3,-42
((())()))((())()((()())())(((())(()))((()))))))()()))()())))(())((()(())()(())())()())))((())))(())(()(())))))(()((((()()()()))()()((()((()(((())))(())))(()(()))()())(())(()()(())()()((((()()((()())((()()()(()(()(())()(()()))()()((()(()(())))(()))(()()()(()())()()(())((()((((())((()()))())(()()(((((()())(()))((())()((())(()(()()(()()(((((()((()(((((()))()(((())))(()(((())))((((()())(((()(((()((((()(((()(((()(((((((((()))()(()(()((()()(())(())())()()()()())()(())))()(((()))(())(()(()())()(()((((()((((()))()),-3,58
(()()())()()()(()(()(()()(((((((((()))))((()()((()()()()))())))((()(()(())())())())))())()((((((((((((((((((((((((((((((((((((()())(()))(())((()))(())()(()))(((())(()())()))))()(((())())()((())((())))(()()))())()))))))())())((()())(())))(())))(()()))(((()))))((()((((((())(((()((((((())(()))((())((((()()()))())())()()((()()))))))(()(())))))(((()))))(()()(()()()))())))(()())()(())))()())))(())())(((()))))()()())()(()))))((())((()(()))))()))()(()((()((((())))((()))())(((((()(()())))()((()())))))))))))))))))))),41,0
()()(()(((())()))(())(()(())))((()((())())))()()((((())(((()(((((())(())((()(((((((((((((((((((((((((((((((((((()()()()()()()()())())))))(((()()(())))(()))(()()))))))()())(()(()(()((((()(((()()()(())(()())(()(())))(()((())(()()()()())())))())))(()(()())()()))))))())))(())))()(())((()()())())(((())((()()))((((()())()((())(()()(()))())))))))(()(((())))(()((())()(()))(()))))(((()))(())()()))(()()()))(()))))(())()((((()((()()()((((())())()())((()()((())()((((())())(())())(()))()))))))))))))))))))))))))))))))))),48,0
()()())(()()())()(()())()())((((()(((((())))))()())(((()())()(()())))))())(())()((())(()))(()()((())(()())())((()))))((()((()())))))))))()()))())()))))(((())())()())()())()())(())()()()())())))))(())))))))())())()))))()((()()(((())(()((())))(((())))))(()(((()()(()()))()())(())()((()((((()))))())))()((((()()((()()(())()))()()(((()()))()))()))(())())()))(()())()))())(())())(())))()()(()))()((((()))))))()))()((((()()))()(((()((((())()))()))(()())(())())((((()()())(()()((())())()())()))()())(()())))(()))(()())(,-1,-44
()(())()()()()(((()((())(()())))))()()(()()()()()())()()()(()((()(((((())((())))())))(()))()))((()))((())(())((((()((((((((((((((((((((((((((((()()())()(()())))))()())()())()()()(()(()((()()()(((()()))())))()()()()()())))((()))()())(())()))()()(()((())(()))()((())))(()()))(())())((())()((()(())(()())))())))()(())((((()(())(()(()()((()))()))()))))())())))(()((()(((((()))(()()))((()(((())(((())))())())))()(((())(()()))(())()()((()(((())()(()))(((((()(()((((()()())(())(()()())))())))))))))))))))))))))))))))))),34,0
(()(((((((((()(())())))())(()(((((((((((((((((((((((((((()()()()())()(()()()()())))((())))))()()))))(()((()))(())((()))(()))((()()))))))))(((()(())())()()())))(((())((())((((())))()()((())())()()((())()(()()())((((((((((()()()()(())))))(((()(((())(()))(())())))()))())((((((())(())(())((())(()()(()()()()()()())(())()(())())())))()(((()((()()())(()))))((((())(()()())()(()))))(()))))()(()()((((((()()())()))()(()()())))))(())()()()((())()))))(()((()())()(())))()(()(()((())())()()(()()))))))))))))))))))))))))))),35,0
()()))(()()))())((((((())((()(()((())()(())(()))()()))()(()(())))))((()(()())()())))()()(((()))((()()(())))((()(()((())((())())(())()((()())(()())(()((()((()())))(()((())))((((((())((()))(())(((((((())(())))())))()((())()())((((((())())((()()()()(()())()(((()))()()))))))())((((((((()()()(()(())()()(()))()))))())()()()(())(())()(())((((()))))((())((((()())()))(())((((())()))(((((((()((((((()()))(((((((()())()))()(()(()()))(())())(((()(((()(()))((((((())()((()()))())))())(((())()(()((((((((()(()()(()(())()(((,-1,54
((()))()()((((()))()(())(())()())((()))((((((((((((((((())()(()())())((()()()()()()()()()))())()((())((()))((())()())((())(())(()()()()()())(()))((()()))((()()()))))()))())())))((())))(((()))(((((()())()))()((()))))(()()()())()))))()()()())()()(()(()(()()())())))()((()()))(((()()(()((()((()(((()(())()()(()(((()())(())()((()())(())())()(()(()))()))))))((()))(()())(())())()()()))()))())())))((()())()())(())()()(())((()(((())(((())))())))(()()()()()()()()((()((())(()()(()()(())((())(((()((())((())))))))))))))),18,0
(()())()()(())()()()((()))()()()()(()()())()()()((()(()())(((())))(()((()))()))())()(())()()()(()())(())()(()(()()(((((()((())(()(())()))()(()(())(((()(()()()())()()(()))(()()(()()))((()))())()))()(()())(((((()()()()))((())())))((((()())()(()())())((())()))()))))()((())))()())()())))()(((()(((())(())))((())()))((((()(())((((((())(()())(()))((()()()))(())(())((())()()()()(())())(())(())))((()))))()()()(()))))(()((()((())()((())()(((()(()))((())())(())()()(()(())))((()(()()()())))))))(()(()(()(((()))))))))))),13,0
(())()(((())))()((())()(()(()(())(()))())(((())()))((()))()()(()((()())(()()()))(()))(((()))((()()()()))))()(()())()((()))(()()())(()(()()(())())()()()(()((()()))))(())()()((((()))())()()(()())(())())((((())(()()())(())()()())))(())()()()()((((()())(())(()()()()()()))))()(())()((((()())(()())))())()(())(((()()(()()())))(((()))((()))()))()((((()())))()())()()(()(()))()((()()()))()()(())(()())()()(()(((())))(())(()())()((())((()()()))(()(())()()))((()(()))))((()))((((())())()))(())()(()()(((())(()))(()))(())),5,0
())(()()()))()(()((()()()()(((()(((())))))))())(()))()))(()()))(((((()()()()()()())()))((((()((((())())(((())(((((()()((()()()))()((())))()(()(()(()(())(())())))())(()((()()((((()))((()()((()(()))())((()((((((())()(((()))))))))()()(()()))((()))))(()(())()(()((())((())(()))())(()((((()(()(()(())((())))))()))((((())(()()()()(()())()(()())(()((()()((((()(())()()())()()())))((()(())(()()(((())())(()))()(((((()((((((()((()())))((((((((()))(()())))))))((((())(())(()())))((()))()((())(()((((())(((())))()((((())))),-1,44
()(())((()))(((()()(((())(()()(()))))))(())(((())(((()()))))))(()())()()(()(()))(())()(())()(()())(()(())((((()(()))()(((((()(()()))((())(())())()()))()()))(()()(()((()))((()(()()())(())((()()))((())((())((((())))))))()()()()))()))(()))(()())())(()()(()())((()()))))(((()()((()()))))()())((()()()))()()(((((())())(((((()(()))((()))()))()())(((()((((()))))(()()((()()(())(()))(((()()))))((())))((((((((((((((((((((((((((((((((((((((((()()()()()()))(())()()())))()())()))))))))))(())))))))))))))))))))))))))))))))),48,0
(())((()()((((()))())())()(()()(()())(()))))(((()()((())()())))())((())()())((((((((())()))))()((()()(((()(())()())))(())())(((()(()(())(()))(()(())())((((()((()((()))))((()())(())(())))()))()(((((((()()()()())))())())(((()))(()))()))())(())))(()()()(())()()()))()(()()((((())(((()(()()()))))(()()()())())())()))))))((((()(((())()(()(((((()()((()))((()(()()()())))((()(())))(()()))()))))((()()()(()()()((((()()(()))()))()(()()())))((()(()())))(()(((()())()))))()())()()))()()(())(((((()))))()))))(()(())()))()()),16,0
()((((())(()(()()((()()(()))((()((()(())())()((()))))((((()))())()())(())()())(()()())(())())(()))()(()()()()()))(()()((()((()()(()))))((()()())))((()))(((()(()((())())))()))((()(()())))))()())())()()(()((()()()())(()())((())(((()(()())(())(())((()))(())(((())()))((()(()))))((()()())))(()())((()))()(())((((())))))()())()(()))(()(((())))))(()((((((()()))()()))(()((())(()()((((((()()()()()((((((()))(()(()())))()))))())))()((((((((((()()()()()))((())(()()))((()()())))))(())))()()))()))())(())()(((()))()))))))),19,0
()()()()(()(((((((()()())((()()((()))(()()()(((((((((((((((((()()()()()()))(())(())()))())((((())()()))()()()()()()()))()((()))(()))(()()(()()((())()))))())())())))))((()(((()((()(())())()())))()(()(()((((()((()()(()(((()))))()))(())()())()()()))(())(((()))()()((()())((((((()(()))()((()))())(()())()))))))))))(((((()(()(()))())((()(((())))(()())()()(()(((())()())(())((((()(())()(()())))((()()))()()()(((()))(())()()()()))))(()((()))()))))()()())()))(())()(()()))()))()((((()()()(()(()()((())))))))))))))))))))),28,0
(()()(()))()()()()(())()((((()()(()((((())(()()(()(()()((()))))(((()())(())(()))(((((()((((()))())()((()(())(())()))))()(()(()(((())))())()))())()))((((()))(()()()(())()(((()))))))())())())()(()()(()))))))(()())((()()))())()))((())((())()))(()()(()((()))()))()(((())()())()()(((()((((())))((((((((((((((((((((()()()())(()()()()))()((())(()()))))()(())(()())(()()))()))(((()((()(()(()))()(())((()()())(()()())())))(())((()))))()())())())()())()))))())()(()))()))()()))))()())(()(()((()(()()((()(()((())))))))))))),26,0
()))())()))()())())))()()(((()(()())((((()(()())((())()(()())()((()(()(()((((())))))(()))))))((())))(())()(((()()()((((()(()))()(((()(()()(())())())()(()(()))((()((())(())()))))((((()((((((()(())((()((())))()())((()(((())(()((())))))()))((((((())()))))(((()(((()((())()(())(()(())(()(((())))))(()(()())(())()(((((((((((())()(((())))()()((())(()()((()())))((((((()())))((()()))((((()((()(())()((())))())()(((((()(())(()(((())))()(()(()))((()()))()())(()()()(((())(())()(((()())((())(((((())((()()))))((()))))))()),-1,48
()(((()(((((())(()(((((()(()())(((())(())))()((()))((()())()(((((())))()())(()(()()))()()()((((((((()))))()())()(())()((()))())((((((()))())))))()())(())()(()()(())))))()(()()())())()(())))))(((()()))()(((((((((((((((((()()()()())(())()(()))((())))(((()()()()())(()()()()))()))(((())()())))()(()()((()()))(()(()(()))))())(((((()(()())))(((()))()))()()(()(())))))(())(((()())((()((()()()(()()))()())(()((()()()()()()))(()())))((()))())(()()()(()()()())()()))((())))))(())))))))))()())())()(()()(((())()()))))))))),26,0
()()(((())(())(()((()))()((()())))(()(((())(()()))))))()(()()()()()()(((()((())))((((()(())((())())()))))))))()((((())(()((()))))((()((()(())))(())((())))()()(((()()())(()))())()(()()(()()())))()))((()(((()()((()(()(((()))))))(()(()())(()))()(())()()((()))()))()))(()()())()()))((())()))(()())((()))))()())()))))))(())))()))))))(())))()()())(((()(((())()))))((()(())((())))))((())()))())()))))())()())()))()))(()))()()))))((())(())((())(()(()()(((((()))))())(())))()))))()))(()())()((()((()()))()))(()(()()(((()),-10,-40
()(()()(()()()))((()(()(()()))((((())(()))((((()(((((((())())()())(((()((())(()(()()((()((((((((()))((((()())((()(()))))(()))())))(()((())))))()(((()(((()()()(()(()())))((())(()(((()())()())())))))()())()))()())(()()(((())(())()()))))()))()((()())((()((((()))()(((((((((((((((((((((()()()()()()()()()()()()()()))))())))()(())())(()))()()(()))()()((()))(((((()))()())()))(()()()())(((()()()((()))(()))(()))((()(((((()))())()()(())(()(()())(()())))))))(())(()()((()()()))(()(()))))))))))))))))))))))))))))))))))))),45,0
(()()())()))()(()())()()())(())()()((()()())(())()((()((()))()()))()((())(()((((((((()())()((((((())()()))((((((()()()()))(()()))(((()((((((((()())()(())()(())()((()()))(()()(()))))((()())((((())()())()()()((((((((()))(()((()((())())))(()())(()())(()((()(())()(((()((())()()))(((())()(()()(()()(()())()((())(((()(()())())())())()))((()(()(()()(()()(()()(((()))((())()()((((((())))(())()))))()))))(()())(()()())))((()())((((()())()()))()()(())))(())(((()((()()())(((())()))(())))))))()()))((()()()((()())())((()(),-2,40
(((((()(()())))))(((()((()(((())())()())))(((((((())())(()(())))((((())()(()())(((((()())(())())))(())()()(()((())(())))))))(()())(())))))))((()))(()(((()()()()))((((((()(((((()))()()()()))((()))()()()))))((())((((((()((()()))()(()(()()((()(((()(())()()))(((()))((()((()((()())))())))()()(()))))((((((((()))())())()(((())((()()(()()((()))(((()())(()((((((()))())(()((((()(()((()))))())((()(()))())(((())))(()))(()((())((((()((()(())((()(()(())()(()()))((()()(()())))(()()(()()())())(())())))()))(()))(()(((()(()),-48,42
()()()(((()))))()))()))()())(()())()((()(()(()))(((()))(()(())())((((())(())))())(()(((((()(()(()()(())))()(()((((()(())))))()))())((()((())(((())))()(((())(())))())((())()))))((())()(())(())()(((()))()()((((()()()((()(()(()(((()))(()()()((()()()()(()))(((())()))))(()((((((((()))((((()()())(((((())))(()))))()))())()()(())))()(((()())(()(((()))()()(()))(((())))(((()())(()((()())(((((())(())(()(((((()()(()())(()()(()))()(())((()()()(()))()())))(()((()(())(()()(()))((()))((((()))()((((()(())()(())()(()()())(((,-4,42
()(())()(((())())((()))((())()((())))())))((((()(()(((()))()((()()(())(())(()()(()())(()()(()())(()())))(((((((()(()()((())((((()))())()())()(()()(((()(()))())((((())((()((((()(()(((((())(()()())))())(((((()()()))(())(((())((())())))))))()))(())()())(())()(()))))(()()()((())()(()()())(()))((()(()((())))(((()(()((()())((())()(()())((())()()((()(())())(((()((()((()())))()()(((())(())()()((()))())))()())((()((((((()))()))()((()((()))(())())()(())((()(((((((()(())())())((()))((())))()))())()))(()())()(())(())((,-5,42
()((((((()()()()()))((()())(()()())))()))((())))((()((()(()(()()()()())))(((()))))))((((((())(()()()()()()))))))()()(()((()))()()(())(()))()()()(()()())()((()))(()((()())()))()()((()))(()())(()((())())()()())(((()(())()())))(()()()())()()((()()))((((((()()()))(())(())((()()()()())(()()())())()()))(()(()())(()((()())(())))(())()()())))()()()(())((()(())()((())())()))()(()(()))(()(((((())))((())))()))()((())()())(())(((())())(()))()(((()(()))()()(((())((()()())(()())(()()())))()())()((()))()(())))((())()()()),7,0
