sequence,stack_depth,count
()))))))()((((((((()))())))())())(()()))()))))(()))())(((()((()(()()(()))()))()()()()()((()(()((((())((()())(()))))))())))(()(((()))))((())((())))()()(())(()()()))())((((()())))))()()))()))))((()()(()))(()((()()()(((((((()()()()(()))(())()(())()()(()()()((()(())())))())(())())((()))))(()(()(((((())()))))((()(())))()))))((((()((((()(((()))((()(())((((())())(((()))(((()(())))))))))(()))))(((((()))))(((((((((((((()(()))))()((())((((()((()))))))(())()((())()(()())())))))()(()))))()))())))(()(())())())))))(()))(,-1,-14
()())))))()(((())))((()())())))(((())((()()(()))()()))))(()(()()()))(()))))())))()((())))()))((((()()(()))))()(())(((()(()(()))()()))(((()(()()())))(()(()(()))))(())))))()())(((()()())(()((((()()((((((())())()()()((()))(()(((())()(())((()()()((()())())(())()())()()())())))()()(((())()()))())())()())())(()))(((()()((()(()()))))(()(((()((()(())(())(((()))((()))()(()((()()()(()()()())(()()(((())((()())))())))))(((()(()))((()()())()((()()())((()()()(()(()()))(()(((())))))(((()))(((((()((())))(((()))(()())))(()),-1,4
()(()((()(((()()()((()((())()(((()())))(()))()())())(())((())())()(()()(((((()))())(()(()())))((())))())(()(()(()))(()(())(())())((()())())))()()(()())()((()))(((()()))(((((((())))))()))(()(())))(((((()))))()((()))((()(((()()()(((()()())()))(())()((()(()())(((((()))((()())((()))(()((((()()))())(())()))(((()(()()(()()()())())(()))()()())()(())())(())(()(())))(((()((()()))()(())(()())())())()()))(())(((()(()((())((()(())))())((((()))((()()))()))))(()(()((((()))))(()))(()))()()())(()()(()))))(()))))))))))))))),24,0
)))((()())()))))()((()()((()()())))())(()))))())(((((((()()))((((())())(())))(()((((((())(())))()()()()())())()(())())((((())((())((((()(()()()())))))())))))((()())((())))(()((((()(()(((()(())())()())()()((()))()(())()()())((()(()())))(())()()(())))()))(()()()(())(()))))((())))))))(())()())()(((((((()()())(((())())))))()))((()()(())()))()()(((())())(())(())()()((()()()())((()())))(((((()())())())))()))(())))()))()()(((())))())()((())))))()())()))))((()()))((()())))())(()()(()(((()()()(((()()(()()))(()())()),0,-20
()())(((())()((()))()((())((((()))))())(())))))))()(()))(((()()())()()((())(()()()))))))))))((((()()(()))))))()))()()(()(())))()())())))()(())())((((()()()()))(()(()())()(((()))((((((())()(()((()()(())(()(())))))()))())))))(()))())(()()())(()()(()(())))((()((()))()())))(()()()))))(()()((()())((((()))()()((()()(()))(()((())))())()()))))()())(()))()()))(()(()(((((()))()()((())()))))(())()()()((()(())()(())))))(()(())))))()(((()((((((()((())()((()((())())((()(()(((()())()()()()(()(()()))))((((()(())((((())())(,-1,-10
()((()()))()(((((()))(()()))(()())((((()))(()()(((()))((()())))((()()(()))()(())(()(()(((())))))))()))()(((()(())(())()))))(()))(((()))()(()))((()()()))((((()))))(())()((()))()()()()(())()(())()(((((((((((())()()))()()())()(()())(((()))))(()((())((()()()()()()((())()())))((())()())()(((()(()(())(((((())))))))(())())()(((((()()()(()()))())()))(((()))(())()(())((()()()(((((()()(((())()(())())())(()()())())()()(())))))())))()()((()))))((())()))))))()(())(()(()()())()()(())))((()((()((()(()))())))))()))()()(()),22,0
)())())()()))()(()()())(())()()((((())())())(((()((()()))()())((()(()(((((()(((((((((()())))(()(())())(()()())(()())()(()()((()(()))()(()))()()((()())))))(()()))()((())()(())(()))()()))(()))()()()(((((((((((((()))()))))())(()))()))((())(()((()()(((())()())(((())()))(()((())))((()))(()()()))())))))())((()()())())))())())))((((())(((()))))()((())()))))()(())()())())))(())))(((((()()()())()()((())())))((()())()((((()()))((()((()(()()()((()(((()(()))()))())))())(()))())()(())()))))()(()))(()((()((()(((())()(((),0,4
())()())(())())()))()((()))))))()())())))))))()))()))))))((()))())())(((())(((())()()()))())())(((((()(()()()))((()(((()(()())(())))((())((())()()(((()(()()())()(()((())()))(())))(())))))((()(()))()((())()))(()))((()))((())())(()))()))()(()(()((((()((()(())((()((())))()()(()()))()(()(((()()()(((((()())()()())((()()(((())()(()()))()())(((())(((((()(())()())(()()((((())(()))))()))))((()((((()(((())))()((())())(()((())())())()((()(()(()(())))))()()(()))(())())())))()()()()(())()))()(())((((())))(()))()()(((((),-1,-2
))))))(()())()(((((()))())()))())()()()())(((())))()())())(()(())()))()())))()()()()())()()))(((())(())())))(()))()))((()()()()))))))()()))(())))))()()(())))))()()()(())))(()()))())()(((((())))(()((()))()()()())(())())())((()())(())())((((())))(())()()()(())())))()()()))(())((()(())())())()((())))))))()(()))(()(())))))(()(()(()()()(()(()(())(()((()())(()(((()()))(()(((()()))())()((((((()()()))))(()())(()))))(((()())(()(((()())())()()))(())(())(()())(()((()(()))()((()))())))()(()))())(((()(((()()()(()((((()),0,-34
)))((()))))))()(())))))))(((((((())))(()))())(()()())(())())))()))(((()()))))))())()(())))()())((())(((()())))((()(()()((())()())()()(())(())(())))())()()))))())))()((()))()())((()()))())())(((()))))(())(()))()(()))((((()())()((((()(((())(())))(()()))))))))(((((()()((()))()))())((())()))()))))()())))(()())())(())))(())((((())((((()()()(()))())))((()(()))()()()))))()(()(()()()(()())))())))()()())()(()())))((()))(((((()()())()(((((())))(())()))())((()()(())()())(()()))))(())(()(((())()())))()((()))(((()(()))),0,-48
)))(()()()()((()))()))((()()))))(()))))((()()(((()(())()))(())()()()((()))(()()(()())((()())(((((((((()()))())((()())(()))())(((()))(()()(((((())()())((()))(()())()))())()(()(()((())))))((((())()())()()))))())(())()))))((())((()))()(())()))())(())))())((((()())((())))()))()())()()))))))((()((((((((((())(())())()()())((()(())((((())(()))()()(())(((()()(()()(((((())()(()(((()(())(((()((())))(()()(()())(()()))))()((()))((()(()()(((()()))))())(()))()))((((()()))())))((((()(())))())()(()))))()))(((()(()))(())()),0,2
()((())())(((()())))()()()(((()()()())())()((())))()(()()()())()(()(((()(()())())))((())(()))())((((()(((())))))))((()())())(())((((()()(((()((())())())(()(((()))()((()))))()))())())()(((())())))(()()((())())())()())()(()()()(())(()((()()))))()()()()(())((()))()(((((()()()())()((()())(())()((((()(())()()))()()(())()))())()(((()(()(()())))()(()))))()((())((((()))((((()()))()(())))())()())()())()(()((((()))()()(()(()))()(()(()()(()()())))()((()))))))))(()())()(()(((()(()))()((((())(()))))())())())((((())()))),11,0
((()((())(((())))((()))(((()()))()))(()(((((())())))((((()(((((()(()((()()((()()())(())(())()()))((()))()))()(())()))))))(())()()()(((()))())(()())()))()())))((()))(()))))))()())((((()(((()()((((())))())))))())(()()()))()())((()(()(()()()))(()())))((()))))))())(((()))()))))(()(()))(()(())))))())))))))()()()()())))())))())((()(((()))()((((((()(()())())()()((()))(()())()())((()())))))))()))())(((()))(()((()())()()()()))))()(()((()))(())))))()())))()((()()))))()))))))()())())(()))())))(()()()(()))))))(()())((),-19,-54
)(()())())()()((())(())()))(())))(((()(()))))(()()()()())(((()()))))))((((())(())(()()(()())))((()()()(()(((())))))((((())())()()))())()(()))))))((()())()()()())))))))())()(()()))(()())))(()()(()(())()))()))(()(())())()(((())(((()())(()(()(())((())(((((()))(()())))))(((((()))((((())())(()()()()))()))()))()))))()(())((())(())(()()(())))))))())()((()(())()))))))())))(())(((((()))))))))()((()))))(())()))(()())()))))((((()))())())))()())()(())(((((()))()(())(()(())(()())((()(()((())((()))()(())(()()()(((((()()(,0,-32
()((())))))(((((((((())())(()(()(()(((()()))()))()())))())(())(()(())))))()((()(())((()(((())()))()))()))((()(())(())))()((((()())))(()))(((()))(())(((()))()(())())(()()(()))(()())(())()(()))((()((((()()))))))))()()()))))(((())()()(()))))()))()())(((()())(()(()((()(())(((((()()((()))))((((()()(()((((()))))))(((())()(((())))))))()(((((()(()))()(((((()((())))((())())((()()(()()))))(()()))))()()()(())((()(((((()()()))(()))))()())))()))()(()))))))))((((())(()(()))(()(((()(((())(()))()((())(()())())(()(()))))))(,-3,-2
()()()(())()((()))()()((()()((())))())()(())((())(()(()(()))(()(())(()))()())())(((()(())((()()()(()())()()((((())((())()(())((()(()()(())(())))))(())()()))))()())(())())((((((()()))))()()())(())()))(())(()))(()(())(((()(())(())(((()(())(())))())((()(((()(()))))))(()()()()))(())(()())(()()())(())((()(()(()())()()))))((((((())(()((()((()((())())))))))((())(()(()())())))))))())(()()((())(()()(()((()()((((()))))())(()(((()()())())())((()(()))))((()()(()())))))(()()(()(((((((()))))))(())()())))()))()()())()()(),15,0
(())(()((((()(()((((((()))()(()((())(()(()((()))((()())((((()))((()))())()())))(()((()(((())(()()((((()((((())(()))()))(())()()((((()))))))()()())))))())))()())))(()((()(()))())())((()()()())()))(()(((()))))())())))())())()()(())()))(()())()()))(()((((((())((()()(()((((()()()((()))))))))))))))(((((()))(()))()()()(())(())))(()((()))()())((()))))))))))((())()(()))()((()))()((())())())((()())))()())))()())()())())((()))))))((())((()()(()())(()(())(())(((((((((()((()((()()()())(()(((((()(()))(((()(()((((((())((,-28,12
(((()))((()())()))()((()()(()()(((())(())((())(()()()()()()()(()((())))((((())((()()()(())(()))())()())))()))()())((()()()))(())((((())(())((((()(((())))(()((()(())))))(())(()()())()()(())))))()()))((()()(())))()(()()(())(()()(((((()()))()(())())))(()(()())))((((()())(((((((())))(((((((())(())))()(((((()()((())))())(((()))((()())((())())(((()(())())()((()((()(()(((()(()()))))((()))))())(((()))(()))()()()(()())(((())((())()(()))(()())(((()()))()))))()())()()()))))((((((()(()))(()(())))))))))))))))))))))))))),33,0
)(((((((((((()))())(()()(((())))(()())(()()())(((()(((()))())))()()()(((((()))))())(())((())())((()()(())(())(()()(())((((()(()())()(())(()))(()()(((()())())(()()()()())(()(())(()(((()))()())))())))()()())(((()))()))))))())(()()((()(()))))()(())(())))(()((()((()())())((()(()))((()())(())(()()())((()(()))()))()()(((()()()((())())()(()(()()(((()(()(()())(()((((())()()()(()(())))()(((((((((()()())())(()((())()()))(())()()((()(((())(()())((()()()))())(()(((()(((())(()(()()))(())()(())())()((())(()((((()(()(()(),0,44
(())(()()((()(((((()())))()))()))(()()))()()((()()))()(()(((())(())())()()((())()(())(((())()()(()))()()()()((()(((()())))((()))(((()((()))))())(()))))))()(())(((())())))(((((()(((()((()))()))()))))))((((((())(()((())))()(())((()()))))((()(()()(())))))()))(((()((((((((()())))))()))))(((())()))()()(()())))((()()())()((())())(((())((())(((()()((())((((()()((()(()(((((((())()()()()()(())))())))())())(())))))()((()()()((())()))((((((())))(()(((()(()())))(()))((()))))))))))())(())())((()((()())()()()())))()))))),23,0
)()(())()())(((()())))(())()((()()()))))(())))()((()((((()())(()(()(()))(((())))(((((()))()(((()(()(())((()))(((()(()))())))(()))()))()))((())())(()(((())))))(((())(())))((())((())))))()(((()())()())(()(()(()()))()(())(())(((()))))()((()())))())()))((((()(((())(((()))))((()((((((()()(())))())))))()((())()((())(()()))()))((()(((()()()))((((()(()(()((()())()(()(()()))(((((()())()))(((())((((())()())())()()((((()()((()()(()))(((()()(()(()(()))()((((()())()(())(((())((()(((())((())))()))()(()))(()((()))(((())(),0,32
(())()()(())()()()()()()((())((()(((())(())(()(()()()))(((())()))((((()(((())((()(()()())))(((()()()))(())()()(((())((()((()))(())))((())(((()()(()((((((())((()))()((()(((()()((())((())((()((()()())((())()(())(()())(()))()((())()()))())))(())((()))()()))))()))()()())())()))((()(()))))()(())()()()(())(())(())))))))(()))(())())(())()))()(()))()(()()()((())()()(())))()())(())()())))()())())()(((())()()))((()()()(((())()())()(((())((()))(())(((()()())()())))))()))(()(()))(()))(()()(())()()()((((()())((()))))))),37,0
)()(())))()())(()()()(()))()(()))(((())))()((()(()())))(((())()))())()))))()))))()(()()()))(((()(())()(()))))())())()())())(())))))())(())))()())()(()(()()((()()()(()(()(())))(())())))(()))((()()(()))))(()((())())))((()((()))()(()())))(()(()(()((((())(()())))(())(((()())()))))()((()(((())))()()()())))))))()(())))((()()))))))())()()(())(((())))()())))((())())((()(()()))()(()())))(())()))(())(()))(()()))))()())())(())(()(())))())))((()())()())()()()(()))))(((()((()(((()((((((())(())(())()()())(()(()))(()()(((,0,-42
)(()(()())()(((()()(())())()()()())()())(((())(((()((())())))()())(((()()))()()()())()(((()()(()())(((()()(()(())((((((())()))((((())(((()(()))()())())()()()((()())())()())))))())))(()(()(((()(((()()()))()))(()(())()(()((()())()(()))(()))))()))())))()()())())((()((())()()))(())(()()()))())(()())()))(())(()(())()(()()(())(()(((())()()(()))((()(()))(((()())()()())(((((()()()))(()())(()((())((())(((()())((((()()))(()(()((()())(())(()()(((()()(())))())())()())))((()())())))()((()()()(((()(())()(())(())(())))()(,0,18
)(()(((())))()(())(())(()()))()())((()))))()(()))((((())))(()))))((()((((()((()()())()(((()())()())((()(()(((()))()((()(()(()(((((())()((((())(())())(()()()))()(()(())()()))))()()()))()(()(()(()(((()))()())))()()()(())()()((()()(())))((((((()((()(())(((()())(()((())()(())()()()(()))(())))())()(((())(()((()()()))())))((((((()((()))()(()((()))()(((()()())()(((((((()))((()))))())))(()))(())(()))(()(()))(()))())()()()()())))(()(()())))))((()(())(((())())))))()(())))((()()((((()())()()))()())())(()(((())()((()((,0,22
(((((()((()()()()(()()())(())))(((()))(((((())())((((()(())()()()))(())())())()()(())))((()(()))))(((()()()))()(()((())((()()))(((()))())())))())()))))())()(((())())(())(())()((()))(((((()())())()(()(((((()(()()))()(((())))())())()()(())(())()()()))())((()((()()()))()(()))()())(((()))(()(((()))((()()())()())))))((()()((()()()))(()))))(()))((()())(()(((()()()))())(()))))(()(())())()()()((()))((())())()((()((((()((())())(()(()())())())))())())((())))(()())(()()())(((()(()())))(()((()((()()))))((((()))(()))))),15,0
()((()(((((()((()()()(()((((())))())((()())((((())))(((()(((()))))((())()())((()())((()))(()))(((()()()))(()))(()((())))))())()))((((())()()()((((()((((()())())(()(()(()))(()((()()(()()(())(((((()()(()(((()()())()))())(()))))())))()()(()))))()((())))(())))(()((()))(((()))((()))((()))()(()))()((()()())()))((()))()))(()))))(()()))()))()((()()())))(((())()((()()(())()())(()((((()(()()()))())()()(((()()()))(()())()()(()))()))(())))(()())()(())()(()())()))((()((()(()()))))()((((())())(()))(())()())))())()()))))),33,0
)))(()())()))(((())))))))())(()(((())()()(())(((())()))())(())(()())))))))))(())()(()()()))(()))(((((((()))()(()((((()()()()))())((()))))))(())(((()(()))((((()(((()))()(((())()(((())()()(()()()((((()()))((()))))()))(()))))()(()()(())(((())())))(()((((())(())())())())(()(())(()()))()())()(()(())()()())()()(()((()(())(())))(((()())(()((())(((((()))))()))()))())(((((())(((())))()(()))())()))))((()()()(()())()((())(())(())()(((()(()(()()))())()))()))))(()))(((()()()))))())(()(()()(((()()))))))))(())(())))))))((,0,-20
())(((())()(())())())()()((()))((())))((((()))))))))()))())(((()(((()((()))((())))()))))((((()(((()((()((()))(()()(((()(()(()(()))(()(())())()((()()((()(()))((((()()(())(((()))(())))()(()))))()))))))()()((())))()(())()(((()(()()(()))))(()())())))((((()((())(()((((()))()(())()(()((())(()))((((((()))((((((()())())((()())(()()(()(())))))((()())())(()))(((((()()))()))))))()()())(()())))))))(()())()((((()(()())())))(()())((()(()((()((((()())(((())())((()()())))(()()())())(())((((()()())))()((())()()())(((())(((),-1,18
()(())((()))(()()())()(()())()()()((((())))(()))()()()()((((()()())((()()())()(()((())))))(((()))))(()((())())()()(())()()((((((()((())))()))((())()())))(()())))())()(())()()(()()())()()()()((()))()(((())()))()()((((())())())((())(((()())))()))()()()()()((((()()()()))()(()))(()()((())()))())((()()())((()((())((((())((()((()((()(())()(()()(())())())()(()(()()))))((()()()(()))))))))(())(()())((())()))(((()(()(()(()))((())())))()())()))())(()))(()(()()()()())())((((((())()())))))(())())()()()()(((())())(()())),16,0
()((())()((())))()()()((()))()()()()(((()((()())(()((()()(()(()(())(()(()(()())(()()())()))(())(((((()))())))()(()))()(()())))))))))()((()(((()()(())))(())()()(()(()(()())))()()(((((())))((())))((((((((()())))))))()))())))(())()(()(())())()(((())((()(()()()()()))))((()))())()()()(()())(()())()()()()()()((((((((()))))(())))()))()(()((()(()((()()()))()())())())((()(()())())))()(())()()()((()()))()()()()()(()(())())(())()(()(()))()()()(())()(())(((()()((()(()())()())))(()()(()))))()(())((()))(())()()(())(()()),15,0
()(())(((()))()()())(()()((())()))()()()()(())()(())()(()(()))(()())()(())()(()()())()(())()()(())((()))()()((((())()()((()((()())))()(((())()))()())((()()()()))(()(((()(()(((())))))))(())()()(())()(()()((()(()))))())))(()((((()))(()))((((()))(((()(()(((())())(()))())))(((()(()))())()))))(()())())(()())))(())(()())()(())(())()()((()()((((()(()(((()))(())((()())))((()()))((()(((())()))())((()((()(()))((())(()()()()(())((((())(())()))((()())())(())((())()(()())((())()()))))(((())()()(()()(())()))))))))))))))),18,0
((()())((((()((((())))((()(())()))(()(()(())(()()())(())))()(()()()())((()))((()())))((())))(((()()(()))))(((())((()(((()(((()())()(()(())()(()))(()()((()())(()((()())(((())))))))())))(())))()(((()()(()))()((((((((()(())()))()()))()))(((()))()))((())(((((())())())))(()()((()((((()(())())(()))()((())))))())((())()()(())((())(((()())))((())()(())))())())()))(())()())())))))))(())((()))())((()())((()))((()())()))(()((()()))))(((((()(())(((((()())()((()(())(()(()(()(())()()())()))((()())))(()))(())()))))()))))),21,0
(()))))()((()(()())(())))((())(()((((()))))))))))))))(()()(()())())()((()((()()((((()()((()(()(()()()()())(()))))()()(()))))))(()()((())(()()))((())()()())()(()()(())())())))(()(((())()((()(())())))(((((()))(())())((())()()((((()()())()((()((((()()()))((())()(((()()()()())()())()()))())))()((())()((()()((()(())(()))()(((((()(())(())()))(()))))(()))(()()(()()()((()()((())))()((()(()((()))()()))()((())((((()))(()(())((()()(()()))(()()()))())()))))))()(()))))())))()((((()())((((())(())()))()(()))))()(()))))))),-2,-8
